P1_TT_d,P1_TT_n,P2_TT_d,P2_TT_n
0.011224972,0.2184033,0.013416408,0.2930546
0.0067082039,0.24993199,0.009,0.14826328
0.003,0.11751596,0.012727922,0.094074439
0.0042426407,0.41540823,0.011224972,0.088051122
0.003,0.28437124,0.003,0.30701303
0.0051961524,0.032649655,0.0099498744,0.43914121
0.0067082039,0.11058481,0.009,1.575432
0.012369317,0.03312099,0.009,0.84711747
0.017748239,0.082395388,0.009,0.13940947
0.012727922,0.13108013,0.012727922,1.055199
0.0051961524,0.17736121,0.006,1.446112
0.013076697,0.12714165,0.0051961524,1.2936808
0.006,0.069663477,0.013747727,0.25923349
0.018027756,0.13932695,0.014071247,1.1834146
0.015231546,0.059236813,0.012369317,0.55548627
0.011661904,0.016911535,0.006,0.64230444
0.055308227,0.033376639,0.009,0.3345355
0.022825424,0.014696938,0.0073484692,0.033734256
0.07109149,0.022671568,0.0042426407,0.034655447
0.092574294,0.033749074,0.006,0.036619667
0.051019604,0.016911535,0.003,0.034885527
0.10868763,0.0090553851,0.0042426407,0.048692915
0.069641941,0.02184033,0.0067082039,0.016431677
0.018493242,0.028319605,0.0042426407,0.051234754
0.062441973,0.028319605,0.0051961524,0.056515485
0.1633034,0.016155494,0.0051961524,0.018601075
0.14542696,0.010440307,0.013416408,0.016822604
0.30316167,0.018027756,0.016970563,0.010440307
0.15655351,0.034583233,0.011224972,0.014456832
0.84894169,0.031575307,0.012369317,0.006
0.59786704,0.013,0.0042426407,0.011
0.20054675,0.0042426407,0.003,0.003
0.36755544,0.009486833,0.0073484692,0.020223748
0.23719401,0.0067082039,0.003,0.028653098
0.030805844,0.0042426407,0.0042426407,0.010392305
0.02034699,0.0083666003,0.006,0.002
0.024372115,0.038405729,0.0067082039,0.0085440037
0.02184033,0.02641969,0.003,0.0083666003
0.012529964,0.1714672,0.003,0.01933908
0.028231188,0.65472895,0.0067082039,0.027092434
0.11296902,1.3230971,0.015297059,0.01421267
0.12701968,0.90228044,0.0099498744,0.014142136
0.20706038,0.36504794,0.0067082039,0.0087749644
0.13228001,0.14224978,0.0073484692,0.0078102497
0.070405966,0.11594395,0.003,0.016881943
0.094042544,0.10547037,0.003,0.02
0.081271151,0.27132637,0.0042426407,0.016155494
0.080305666,0.41858571,0.0042426407,0.021213203
0.088028405,0.73760355,0.003,0.0078102497
0.1366565,1.0168697,0.0084852814,0.014866069
0.27832715,0.60787992,0.013416408,0.0084852814
0.097020616,0.64812422,0.0067082039,0.0099498744
0.29358815,0.75421018,0.009486833,0.011789826
0.095592887,0.51581101,0.0042426407,0.0067082039
0.096679884,1.0816557,0.009,0.008
0.25827505,0.26184919,0.0042426407,0.0042426407
0.14431216,0.4429334,0.0,0.010723805
0.082304313,0.23851415,0.0,0.008
0.024698178,0.72100069,0.0,0.009486833
0.018761663,1.3495399,0.0,0.0042426407
0.013747727,0.55348893,0.0,0.009
0.019672316,0.97698362,0.0,0.009486833
0.027092434,0.2209638,0.0,0.0073484692
0.026570661,0.32005781,0.0,0.011575837
0.077466122,0.17482277,0.0,0.0098994949
0.11567627,0.077175126,0.0,0.015427249
0.50443037,0.093145048,0.0,0.026019224
0.19059381,0.097421763,0.0,0.022226111
0.20488777,0.070206837,0.0,0.0085440037
0.089744081,0.12366891,0.0,0.009
0.13560605,0.15822768,0.0,0.009486833
0.13021905,0.16905325,0.0,0.0042426407
0.072346389,0.094540996,0.0,0.003
0.018275667,0.091874915,0.0,0.0067082039
0.053084838,0.11545129,0.0,0.012529964
0.06574192,0.025,0.0,0.014422205
0.062745518,0.28541549,0.0,0.0
0.009486833,0.1131636,0.0,0.009486833
0.033196385,0.040447497,0.0,0.0042426407
0.042720019,0.032186954,0.0,0.003
0.10349879,0.034219877,0.0,0.0042426407
0.097457683,0.039937451,0.0,0.0042426407
0.029223278,0.021,0.0,0.0099498744
0.02078461,0.065909028,0.0,0.0
0.039736633,0.067535176,0.0,0.003
0.058762233,0.10903669,0.0,0.0073484692
0.03324154,0.097626841,0.0,0.008
0.030133038,0.05870264,0.0,0.0036055513
0.033615473,0.13920848,0.0,0.007
0.013416408,0.10136567,0.0,0.0067082039
0.029765752,0.22872254,0.0,0.0094339811
0.011789826,0.13755363,0.0,0.0058309519
0.009,0.22734555,0.0,0.0067082039
0.011224972,0.30504754,0.0,0.009
0.033136083,0.14976648,0.0,0.003
0.03407345,0.20466069,0.0,0.0042426407
0.03407345,0.15595833,0.0,0.003
0.010392305,0.12202049,0.0,0.0085440037
0.015588457,0.13264238,0.0,0.008
0.011224972,0.032939338,0.0,0.0067082039
0.015,0.014142136,0.0,0.01
0.0084852814,0.10112369,0.0,0.011401754
0.011224972,0.13203409,0.0,0.0067082039
0.032449961,0.088774996,0.0,0.010440307
0.023622024,0.21725791,0.0,0.0078102497
0.06104097,0.15878917,0.0,0.0067082039
0.052201533,0.43798858,0.0,0.0090553851
0.016911535,0.22451058,0.0,0.0087749644
0.015297059,0.46594635,0.0,0.0067082039
0.012369317,0.12629331,0.0,0.0065574385
0.022869193,0.12729886,0.0,0.009486833
0.010392305,0.065306967,0.0,0.005
0.009486833,0.049929951,0.0,0.0058309519
0.017492856,0.10797222,0.0,0.006
0.0067082039,0.2487147,0.0,0.003
0.012369317,0.26774241,0.0,0.009486833
0.003,0.079705709,0.0,0.0058309519
0.009486833,0.24783462,0.0,0.010677078
0.010816654,0.13251792,0.0,0.0092736185
0.003,0.15799367,0.0,0.0073484692
0.0073484692,0.078160092,0.0,0.0042426407
0.012,0.1214084,0.0,0.0042426407
0.057879185,0.084599054,0.0,0.003
0.039937451,0.10396153,0.0,0.005
0.01473092,0.13585286,0.0,0.0085440037
0.01118034,0.13483694,0.0,0.016155494
0.022671568,0.057419509,0.0,0.015297059
0.006,0.094514549,0.0,0.009486833
0.019209373,0.086023253,0.0,0.003
0.0099498744,0.17573844,0.0,0.013416408
0.0067082039,0.13268007,0.0,0.0073484692
0.023021729,0.071393277,0.0,0.0067082039
0.009,0.080361682,0.0,0.009486833
0.041158231,0.037229021,0.0,0.003
0.059287435,0.024919872,0.0,0.02541653
0.025651511,0.049769469,0.0,0.033778692
0.066007575,0.20302463,0.0,0.021931712
0.080461171,0.1185833,0.0,0.021377558
0.30419237,0.17958007,0.0,0.015297059
0.08014986,0.43877557,0.0,0.0042426407
0.081178815,0.24394672,0.0,0.0067082039
0.054744863,0.092054332,0.0,0.011224972
0.07324616,0.15154537,0.0,0.015297059
0.082207056,0.17498,0.0,0.016155494
0.071874891,0.076026311,0.0,0.015588457
0.042684892,0.65907435,0.0,0.006
0.090476516,1.0728294,0.0,0.0058309519
0.068731361,0.53698603,0.0,0.005
0.071407283,0.3891298,0.0,0.0
0.05598214,0.1896444,0.0,0.0
0.029257478,0.32489537,0.0,0.0
0.011401754,0.14038875,0.0,0.0
0.013928388,0.20590532,0.0,0.0
0.0042426407,0.1453169,0.0,0.0
0.011224972,0.19848174,0.0,0.0
0.006,0.13146102,0.0,0.0
0.016309506,0.17641145,0.0,0.0
0.020024984,0.10638609,0.0,0.0
0.009,0.07324616,0.0,0.0
0.024186773,0.16740669,0.0,0.0
0.0099498744,0.21009522,0.0,0.0
0.013747727,0.20415925,0.0,0.0
0.031208973,0.17616753,0.0,0.0
0.020736441,0.14182736,0.0,0.0
0.027294688,0.23348233,0.0,0.0
0.013674794,0.36552155,0.63625231,0.0
0.021931712,0.20975462,0.59616441,0.0
0.0,0.57211537,0.31971706,0.0
0.007,0.13514437,0.37674129,0.0
0.012,0.19363367,0.19829523,0.0
0.0063245553,0.10748488,0.23105194,0.0
0.01954482,0.20236106,0.6963232,0.0
0.025179357,0.17922332,0.060811183,0.0
0.014317821,0.030016662,0.2417871,0.0
0.013416408,0.13946326,0.022671568,0.0
0.050009999,0.17432441,0.034655447,0.0
0.024454039,0.071951372,0.013416408,0.0
0.033436507,0.10524258,0.014525839,0.0
0.031464265,0.04236744,0.018681542,0.0
0.067512962,0.11787281,0.013416408,0.0
0.14659468,0.1024939,0.009,0.0
0.15708915,0.065069194,0.0067082039,0.0
0.069144776,0.2002049,0.009486833,0.0
0.36912058,0.073307571,0.003,0.0
0.21540891,0.070028566,0.010723805,0.0
0.099211894,0.13482211,0.010723805,0.0
0.083815273,0.12111565,0.0085440037,0.0
0.11329166,0.075239617,0.0051961524,0.0
0.23174339,0.068891219,0.012041595,0.0
0.20135789,0.11905461,0.012369317,0.0
0.45419049,0.36704359,0.0073484692,0.0
0.84386551,0.19204687,0.013416408,0.0
0.25858461,0.12330045,0.0058309519,0.0
0.08465223,0.61578649,0.0,0.0
0.11991247,0.2346572,0.01,0.0
0.16709279,0.081743501,0.0,0.0
0.44884518,0.037762415,0.003,0.0
0.12297154,0.10566456,0.0078102497,0.0
0.098173316,0.070327804,0.014422205,0.0
0.054561891,0.037054015,0.0042426407,0.0
0.09870157,0.11945711,0.009486833,0.0
0.10903669,0.11763503,0.009,0.0
0.083312664,0.063827894,0.010392305,0.0
0.04352011,0.049446941,0.011224972,0.0
0.076243032,0.075749587,0.0042426407,0.0
0.1262141,0.016155494,0.0051961524,0.0
0.035510562,0.081344945,0.0065574385,0.0
0.17629521,0.074993333,0.0083666003,0.0
0.146,0.048795492,0.006,0.0
0.26789737,0.14665947,0.012369317,0.0
0.32573609,0.19293522,0.0067082039,0.0
0.30638048,0.081203448,0.0,0.0
0.43332321,0.12638433,0.0073484692,0.0
0.43304272,0.19901256,0.011224972,0.0
0.53097081,0.085445889,0.011224972,0.0
0.40596921,0.16548716,0.013341664,0.0
0.058497863,0.070915443,0.011916375,0.0
0.054267854,0.11945292,0.0042426407,0.0
0.057489129,0.021424285,0.0051961524,0.0
0.0067082039,0.089005618,0.0073484692,0.0
0.027,0.0971751,0.010816654,0.0
0.045552168,0.0938616,0.0073484692,0.0
0.017233688,0.11933566,0.0042426407,0.0
0.034365681,0.14051334,0.0042426407,0.0
0.033376639,0.21774756,0.0099498744,0.0
0.10608487,0.097544861,0.0067082039,0.0
0.038600518,0.25696109,0.0051961524,0.0
0.056169387,0.066603303,0.003,0.0
0.055,0.087458562,0.0042426407,0.0
0.023853721,0.11461239,0.006,0.0
0.036810325,0.12163881,0.0042426407,0.0
0.014628739,0.11562007,0.0085440037,0.0
0.01029563,0.080062476,0.0090553851,0.0
0.10284454,0.15443121,0.0051961524,0.0
0.094688965,0.042720019,0.015811388,0.0
0.031464265,0.78535724,0.017349352,0.0
0.016643317,0.78492675,0.009,0.0
0.023769729,0.09174421,0.012,0.0
0.01421267,0.029308702,0.012369317,0.0
0.0084852814,0.060514461,0.014071247,0.0
0.0083666003,0.10999091,0.0067082039,0.0
0.01,0.036891733,0.005,0.0
0.027,0.049769469,0.003,0.0
0.0099498744,0.050209561,0.012041595,0.0
0.020445048,0.045354162,0.006,0.0
0.026925824,0.025179357,0.0051961524,0.0
0.020688161,0.056435804,0.012369317,0.0
0.018027756,0.008,0.0084852814,0.26301711
0.017521415,0.051127292,0.006,0.13583446
0.024617067,0.14456141,0.010816654,0.12172921
0.055226805,0.54869117,0.010816654,0.051078371
0.018601075,0.8015616,0.010816654,0.04494441
0.052697249,0.26557297,0.0078102497,0.006
0.027513633,0.35686132,0.003,0.018439089
0.018248288,0.4333682,0.0,0.022561028
0.01473092,0.32795579,0.0,0.029983329
0.040914545,0.18740598,0.003,0.0067082039
0.015297059,0.35179255,0.0058309519,0.049284886
0.028301943,0.41057277,0.009486833,0.049162994
0.047707442,0.050477718,0.0042426407,0.015297059
0.050069951,0.30024823,0.0090553851,0.017521415
0.018493242,0.20441135,0.011401754,0.018275667
0.02184033,0.15562455,0.0042426407,0.009486833
0.014317821,0.055506756,0.0042426407,0.003
0.0084852814,0.20334454,0.003,0.009486833
0.009,0.013076697,0.010816654,0.009486833
0.049183331,0.19157505,0.0058309519,0.0067082039
0.065215029,0.083462566,0.01029563,0.006
0.076928538,0.079454389,0.0042426407,0.006
0.022825424,0.14735671,0.003,0.011661904
0.15274161,0.15345683,0.014317821,0.005
0.1474449,0.23362577,0.009486833,0.003
0.51170108,0.19781052,0.01,0.0099498744
0.20019241,0.071909666,0.027622455,0.003
0.15365546,0.1182751,0.035637059,0.0042426407
0.1261507,0.069971423,0.025179357,0.0065574385
0.082885463,0.05186521,0.0,0.01
0.058129167,0.068490875,0.0,0.010816654
0.14847895,0.051283526,0.0,0.012369317
0.17284386,0.027784888,0.0,0.0073484692
0.15072491,0.019104973,0.0,0.013490738
0.11486079,0.074222638,0.0,0.016309506
0.030594117,0.073437048,0.0,0.010440307
0.29693265,0.020124612,0.0,0.014317821
0.42700117,0.029086079,0.0,0.0058309519
0.69237345,0.023452079,0.0,0.0058309519
0.45700766,0.018493242,0.0,0.006
0.5771265,0.021794495,0.0,0.003
0.27860366,0.0073484692,0.0,0.0042426407
0.1806599,0.023515952,0.0,0.0067082039
0.11018621,0.026172505,0.0,0.0073484692
0.18663333,0.020124612,0.0,0.005
0.13716414,0.023430749,0.0,0.0083666003
0.061065539,0.0067082039,0.0,0.01118034
0.034438351,0.0098488578,0.0,0.0051961524
0.069771054,0.014628739,0.0,0.003
0.073491496,0.0099498744,0.0,0.013601471
0.043289722,0.016155494,0.0,0.0094339811
0.088334591,0.015297059,0.0,0.003
0.025,0.0084852814,0.0,0.0058309519
0.025475478,0.036837481,0.0,0.0058309519
0.044204072,0.0042426407,0.0,0.0058309519
0.0893868,0.011224972,0.0,0.011401754
0.030149627,0.011224972,0.0,0.0051961524
0.08070316,0.012727922,0.0,0.003
0.038118237,0.015,0.0,0.009
0.12437443,0.027073973,0.0,0.012529964
0.021931712,0.0084852814,0.0,0.0058309519
0.021377558,0.066603303,0.0,0.064109282
0.079353639,0.029816103,0.0,0.067786429
0.041291646,0.028930952,0.0,0.0042426407
0.015297059,0.0099498744,0.0,0.003
0.066753277,0.015033296,0.0,0.0094339811
0.040718546,0.036728735,0.0,0.05920304
0.086267027,0.048020829,0.0,0.059084685
0.1219877,0.034307434,0.0,0.0078102497
0.074168727,0.011224972,0.0,0.011661904
0.083348665,0.040360872,0.0,0.014525839
0.077852424,0.071014083,0.0,0.003
0.054972721,0.056222771,0.0,0.01029563
0.027730849,0.14683324,0.0,0.0058309519
0.06233779,0.35006999,0.0,0.012529964
0.022135944,0.95549254,0.0,0.013490738
0.13609188,0.52678174,0.0,0.003
0.025806976,0.50659353,0.0,0.0065574385
0.032649655,0.63465109,0.0,0.0067082039
0.032526912,0.62142498,0.0,0.0078102497
0.074384138,0.40515799,0.0,0.0078102497
0.037802116,0.20032224,0.0,0.0070710678
0.054972721,0.5291153,0.0,0.0078102497
0.13984992,0.13871554,0.0,0.01
0.10482843,0.87533536,0.0,0.003
0.093690981,0.6577089,0.0,0.005
0.038196859,0.77354638,0.0,0.0092736185
0.049,0.74533885,0.0,0.0067082039
0.11114855,0.32583738,0.0,0.0085440037
0.056621551,0.14361407,0.0,0.0078102497
0.021213203,0.091815031,0.0,0.0085440037
0.02034699,0.17049633,0.0,0.0083666003
0.040963398,0.060572271,0.0,0.0083666003
0.044011362,0.06483826,0.0,0.010440307
0.022825424,0.035805028,0.0,0.0094339811
0.093155784,0.015297059,0.0,0.0042426407
0.19857492,0.018493242,0.0,0.013
0.15828455,0.0087177979,0.0,0.003
0.072124892,0.011313708,0.0,0.014422205
0.079025312,0.01421267,0.0,0.0073484692
0.062136946,0.02974895,0.0,0.009486833
0.03910243,0.050576674,0.0,0.015165751
0.083360662,0.041218928,0.0,0.025495098
0.06601515,0.0067082039,0.0,0.025317978
0.23530831,0.022847319,0.0,0.0067082039
0.020223748,0.028460499,0.0,0.013
0.27037197,0.011224972,0.0,0.011916375
0.11704273,0.012,0.0,0.003
0.25701556,0.015588457,0.0,0.012529964
0.41501205,0.0067082039,0.0,0.0078102497
0.38831173,0.018493242,0.0,0.01584298
0.55282999,0.0084852814,0.0,0.011224972
0.25346006,0.018493242,0.0,0.012369317
0.39929688,0.019209373,0.0,0.01473092
0.42618658,0.0067082039,0.0,0.012409674
0.66806362,0.012727922,0.0,0.0042426407
0.20918174,0.009,0.0,0.011401754
0.21569655,0.010816654,0.0,0.0084852814
0.21171679,0.039509493,0.0,0.011661904
0.1724123,0.032372828,0.0,0.0085440037
0.096228894,0.033674916,0.0,0.0090553851
0.064915329,0.031,0.0,0.010440307
0.1601593,0.012369317,0.0,0.003
0.041737274,0.0099498744,0.0,0.0078102497
0.32164266,0.009486833,0.0,0.0051961524
0.10803703,0.014696938,0.0,0.0051961524
0.12791794,0.019672316,0.0,0.0042426407
0.18010275,0.009,0.0,0.020518285
0.073123184,0.0051961524,0.0,0.030512293
0.15790503,0.0042426407,0.0,0.015297059
0.061343296,0.009,0.0,0.006
0.43971127,0.0099498744,0.0,0.040938979
0.74936573,0.01,0.0,0.024556058
0.46336703,0.011789826,0.0,0.044249294
0.21208017,0.0,0.0,0.020124612
0.1252717,0.012369317,0.0,0.021023796
0.17224692,0.039560081,0.0,0.021794495
0.54602656,0.03327161,0.0,0.0083666003
0.16697904,0.02611513,0.0,0.016093477
0.30880576,0.011,0.0,0.012
0.092054332,0.015066519,0.0,0.017
0.0601415,0.013747727,0.0,0.020248457
0.31976241,0.012041595,0.0,0.0073484692
0.26778163,0.036592349,0.0,0.010440307
0.031016125,0.031953091,0.0,0.003
0.081369527,0.010816654,0.0,0.003
0.057853263,0.035185224,0.0,0.0065574385
0.39671778,0.0063245553,0.0,0.0058309519
0.16112418,0.012884099,0.0,0.011313708
0.25523714,0.027313001,0.0,0.010723805
0.083725743,0.064007812,0.0,0.0078102497
0.28136986,0.061473572,0.0,0.0092736185
0.45690371,0.011224972,0.0,0.0094339811
0.16484538,0.069411815,0.0,0.0
0.68830662,0.054184869,0.0,0.012806248
0.3985022,0.037907783,0.0,0.0065574385
0.028231188,0.049979996,0.0,0.0058309519
0.15079456,0.057965507,0.0,0.006
0.060564016,0.045497253,0.0,0.01029563
0.056824291,0.0971751,0.0,0.01029563
0.11319452,0.030740852,0.0,0.009
0.023769729,0.094138196,0.0,0.0070710678
0.051623638,0.038392708,0.0,0.0058309519
0.085988371,0.056824291,0.0,0.006
0.053907328,0.032295511,0.0,0.01
0.0099498744,0.032588341,0.0,0.0042426407
0.018,0.043965896,0.0,0.008
0.025980762,0.063906181,0.0,0.0065574385
0.016431677,0.028301943,0.0,0.003
0.024020824,0.042860238,0.0,0.01029563
0.014071247,0.036633318,0.0,0.0078102497
0.02184033,0.033600595,0.0,0.0
0.023430749,0.017,0.0,0.0
0.03906405,0.050774009,0.0,0.0
0.15073487,0.024186773,0.0,0.0
0.075828754,0.067186308,0.0,0.0
0.52006634,0.2217228,0.0,0.0
0.71747683,0.29509998,0.0,0.0
0.19130342,0.22927712,0.0,0.0
0.38714726,0.12587692,0.0,0.0
0.44382654,0.23528918,0.0,0.0
0.28096085,0.39475942,0.0,0.0
0.11400877,0.29426519,0.0,0.0
0.16326053,0.21435718,0.0,0.0
0.1397462,0.2691115,0.0,0.0
0.24729941,0.56244911,0.0,0.0
0.57324776,0.56976925,0.0,0.0
0.1584582,0.09478924,0.0,0.0
0.12287799,0.12427389,0.0,0.0
0.25085853,0.031208973,0.0,0.0
0.26996852,0.41586296,0.0,0.0
0.035637059,0.8710287,0.0,0.0
0.138,0.41484937,0.0,0.0
0.11954497,0.19992248,0.0,0.0
0.085445889,0.24006249,0.0,0.0
0.15423035,0.19847922,0.0,0.0
0.046754679,0.31334326,0.0,0.0
0.063663176,0.18776847,0.0,0.0
0.040112342,0.10435516,0.0,0.0
0.07059745,0.093091353,0.0,0.0
0.023579652,0.22832871,0.0,0.0
0.052287666,0.074545288,0.0,0.0
0.43331513,0.056400355,0.0,0.0
0.78994367,0.14824642,0.0,0.0
0.8918307,0.094540996,0.0,0.0
0.51982112,0.1403745,0.0,0.0
0.38093175,0.042579338,0.0,0.0
0.23480417,0.083695878,0.0,0.0
0.26448062,0.092876262,0.0,0.0
0.10113852,0.037134889,0.0,0.0
0.072780492,0.034263683,0.0,0.0
0.029086079,0.039166312,0.0,0.0
0.12784365,0.023430749,0.0,0.0
0.10767544,0.016155494,0.0,0.0
0.043370497,0.012369317,0.0,0.0
0.057697487,0.0067082039,0.0,0.0
0.027513633,0.0067082039,0.0,0.0
0.029308702,0.013747727,0.0,0.0
0.014696938,0.33218368,0.0,0.0
0.050209561,0.78726552,0.0,0.0
0.16509391,0.89212443,0.0,0.0
0.17570714,0.65354801,0.0,0.0
0.07029936,0.33008181,0.0,0.0
0.038639358,0.92260826,0.0,0.0
0.035355339,0.34838197,0.0,0.0
0.016155494,0.34317051,0.0,0.0
0.009,0.22348378,0.0,0.0
0.009486833,0.1141315,0.0,0.0
0.016431677,0.11531262,0.0,0.0
0.016431677,0.13814847,0.0,0.0
0.025806976,0.067631354,0.0,0.0
0.0073484692,0.17607101,0.0,0.0
0.010816654,0.12714165,0.0,0.0
0.011224972,0.1320303,0.0,0.0
0.015,0.075716577,0.0,0.0
0.028618176,0.72290387,0.0,0.0
0.016970563,1.2351996,0.0,0.0
0.045287967,0.58966601,0.0,0.0
0.089682774,0.19301036,0.0,0.0
0.059531504,0.15295097,0.0,0.0
0.042825226,0.11648605,0.0,0.0
0.03792097,0.28881136,0.0,0.0
0.068658576,0.13152186,0.0,0.0
0.069699354,0.39012049,0.0,0.0
0.046065171,0.18220044,0.0,0.0
0.022649503,0.47473888,0.0,0.0
0.031016125,0.35757517,0.0,0.0
0.039736633,0.21966793,0.0,0.0
0.029614186,0.2093681,0.0,0.0
0.013,0.16773789,0.0,0.0
0.010440307,0.061983869,0.0,0.0
0.019899749,0.077498387,0.0,0.0
0.021095023,0.7427577,0.0,0.0
0.09284934,0.9023824,0.0,0.0
0.086492774,0.51927161,0.0,0.0
0.052687759,0.4692185,0.0,0.0
0.024738634,1.9927413,0.0,0.0
0.025632011,0.84173749,0.0,0.0
0.033136083,0.41927795,0.0,0.0
0.071630999,0.50150972,0.0,0.0
0.013747727,0.46243162,0.0,0.0
0.015297059,0.27176828,0.0,0.0
0.03138471,0.10944862,0.0,0.0
0.20980705,0.1101272,0.0,0.0
0.23605296,0.076262704,0.0,0.0
0.027568098,0.14026047,0.0,0.0
0.029765752,0.36414558,0.0,0.0
0.038678159,0.25188291,0.0,0.0
0.016370706,0.93118741,0.0,0.0
0.013076697,0.82012316,0.0,0.0
0.11730729,0.41306658,0.0,0.0
0.076026311,0.449108,0.0,0.0
0.094762862,0.93475398,0.0,0.0
0.56529019,1.2006644,0.0,0.0
0.83934796,0.38416923,0.0,0.0
1.0389158,0.60057805,0.0,0.0
0.46367445,0.23268219,0.0,0.0
0.42452915,0.19451992,0.0,0.0
0.24255515,0.21189148,0.0,0.0
0.25403346,0.21010712,0.0,0.0
0.11725613,0.1603122,0.0,0.0
0.10123241,0.13947401,0.0,0.0
0.11456439,0.083677954,0.0,0.0
0.2308636,0.04110961,0.0,0.0
0.16684724,0.087578536,0.0,0.0
0.22064451,0.090586975,0.0,0.0
0.14569489,0.072277244,0.0,0.0
0.18526737,0.068337398,0.0,0.0
0.19858751,0.044844175,0.0,0.0
0.12717311,0.009,0.0,0.0
0.063608176,0.010816654,0.0,0.0
0.090978019,0.039370039,0.0,0.0
0.11837652,0.010816654,0.0,0.0
0.36425403,0.019209373,0.0,0.0
0.19861017,0.009486833,0.0,0.0
0.14207744,0.017233688,0.0,0.0
0.23078345,0.032449961,0.0,0.0
0.17583231,0.041146081,0.0,0.0
0.43002326,0.03232646,0.0,0.0
0.47172556,0.077162167,0.0,0.0
0.18585478,0.14162274,0.0,0.010816654
0.10331021,0.1661385,0.0,0.010440307
0.029068884,0.11952406,0.0,0.02059126
0.095963535,0.14811482,0.0,0.021587033
0.13217034,0.17483135,0.0,0.030561414
0.097396098,0.036728735,0.0,0.017233688
0.10043904,0.082006097,0.0,0.0083666003
0.047010637,0.12360421,0.0,0.003
0.1506851,0.10805091,0.0,0.01
0.94092136,0.032878564,0.0,0.0042426407
0.47946741,0.076472217,0.0,0.0098994949
0.55677195,0.15065855,0.0,0.0
0.1220082,0.045880279,0.0,0.005
0.24504897,0.06041523,0.0,0.0
0.13048372,0.15520954,0.0,0.0
0.21985905,0.18476472,0.0,0.0058309519
0.24195454,0.053795911,0.0,0.0058309519
0.066045439,0.2762336,0.0,0.0065574385
0.088022724,0.31448529,0.0,0.013601471
0.13485177,0.091043945,0.0,0.0065574385
0.24790926,0.1080648,0.0,0.011
0.41354202,0.030016662,0.0,0.013453624
1.4242647,0.069914233,0.0,0.0051961524
0.28466647,0.13098855,0.0,0.01421267
0.31002258,0.04189272,0.0,0.012409674
0.36383238,0.074087786,0.0,0.0058309519
0.14759743,0.060033324,0.0,0.013038405
0.12524376,0.003,0.0,0.0
0.080876449,0.053981478,0.29588849,0.0076811457
0.061424751,0.021725561,0.035902646,0.0067082039
0.09226592,0.015427249,0.062561969,0.0065574385
0.070028566,0.027513633,0.038209946,0.003
0.022869193,0.055758407,0.045343136,0.0070710678
